,misc_price,launch_announced,display_size,has_oled_display,has_memory_card_slot,has_stereo_speakers,has_3.5mm_jack,has_wlan_5ghz,has_nfc,network_technology,battery,has_wireless_charging,is_waterproof,oem_model,display_width,display_height,memory_rom_gb,memory_ram_gb,main_camera_resolution,num_main_camera,selfie_camera_resolution,num_selfie_camera
1525,450.0,2018.0,6.28,1,1,0,1,1,0,4G,3200.0,0,0,vivo X21,1080.0,2280.0,64.0,6.0,12.0,2.0,12.0,1.0
637,212.1336,2017.0,5.2,0,1,0,1,0,0,4G,3100.0,0,0,Gionee S10C,720.0,1280.0,32.0,4.0,13.0,1.0,16.0,1.0
732,480.0,2015.0,5.2,0,1,1,1,1,1,4G,2840.0,0,0,HTC One M9+ Supreme Camera,1440.0,2560.0,32.0,3.0,21.0,1.0,4.0,1.0
1439,180.0,2014.0,5.0,0,1,0,1,0,0,4G,2040.0,0,0,Sharp Aquos Crystal,720.0,1280.0,8.0,1.5,8.0,1.0,1.2,1.0
1530,360.0,2017.0,5.99,0,1,0,1,0,0,4G,3225.0,0,0,vivo V7+,720.0,1440.0,32.0,4.0,16.0,1.0,24.0,1.0
1794,195.0,2015.0,5.0,0,1,0,1,1,1,4G,2400.0,0,1,Sony Xperia M4 Aqua Dual - Sony Xperia M4 Aqua,720.0,1280.0,8.0,2.0,13.0,1.0,5.0,1.0
955,700.0,2018.0,6.0,1,1,0,1,1,1,4G,3300.0,1,1,LG V35 ThinQ,1440.0,2880.0,64.0,6.0,16.0,2.0,8.0,1.0
620,230.0,2018.0,5.0,0,1,0,1,0,0,4G,3000.0,0,1,Energizer Hardcase H500S,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
661,290.0,2016.0,5.0,1,0,0,1,1,1,4G,2770.0,0,1,Google Pixel,1080.0,1920.0,32.0,4.0,12.3,1.0,8.0,1.0
1049,220.0,2016.0,5.5,0,1,0,1,1,0,4G,3100.0,0,0,Meizu M3e,1080.0,1920.0,32.0,3.0,13.0,1.0,5.0,1.0
1325,150.0,2018.0,6.0,0,1,0,1,0,0,4G,3300.0,0,0,Samsung Galaxy J4 Core,720.0,1480.0,16.0,1.0,8.0,1.0,5.0,1.0
874,250.0,2019.0,6.95,0,1,1,1,1,0,4G,5180.0,0,0,Lenovo Tab V7,1080.0,2160.0,64.0,3.0,13.0,1.0,5.0,1.0
1561,160.0,2016.0,5.5,0,1,0,1,1,0,4G,2960.0,0,0,Vodafone Smart ultra 7,1080.0,1920.0,16.0,2.0,13.0,1.0,5.0,1.0
1036,500.0,2017.0,5.7,1,0,0,1,1,0,4G,3500.0,0,0,Meizu Pro 7 Plus,1440.0,2560.0,64.0,6.0,12.0,1.0,16.0,1.0
624,330.0,2017.0,5.2,0,1,0,1,0,0,4G,4000.0,0,1,Energizer Energy E520 LTE,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
1759,145.0,2016.0,5.0,0,1,0,1,0,0,3G,4000.0,0,0,Allview P8 Energy mini - Gionee Marathon M5 mini,720.0,1280.0,16.0,2.0,8.0,1.0,5.0,1.0
643,140.0,2016.0,5.0,0,1,0,1,0,0,4G,2300.0,0,0,Gionee P7,720.0,1280.0,16.0,2.0,8.0,1.0,5.0,1.0
1046,430.0,2016.0,5.2,1,0,0,1,1,1,4G,3060.0,0,0,Meizu Pro 6s,1080.0,1920.0,64.0,4.0,12.0,1.0,5.0,1.0
266,615.17683332,2019.0,6.39,1,0,0,0,1,1,5G,4000.0,1,0,Xiaomi Mi 9 Pro 5G,1080.0,2340.0,128.0,8.0,48.0,3.0,20.0,1.0
1484,320.0,2014.0,4.3,0,1,0,1,1,1,4G,2300.0,0,1,Sony Xperia Z1 Compact,720.0,1280.0,16.0,2.0,20.7,1.0,2.0,1.0
1605,200.0,2017.0,6.44,0,1,1,1,1,0,4G,5300.0,0,0,Xiaomi Mi Max 2,1080.0,1920.0,32.0,4.0,12.0,1.0,5.0,1.0
1813,157.96,2017.0,5.2,0,1,0,1,0,0,4G,4000.0,0,0,Lenovo K8 - Panasonic Eluga A3 Pro,720.0,1280.0,32.0,3.0,13.0,1.0,8.0,1.0
674,120.0,2018.0,5.7,0,1,0,1,0,0,4G,3000.0,0,0,Honor 7A,720.0,1440.0,16.0,2.0,13.0,2.0,8.0,1.0
675,190.0,2017.0,5.65,0,1,0,1,0,0,4G,3000.0,0,0,Honor 9 Lite,1080.0,2160.0,32.0,3.0,13.0,2.0,13.0,2.0
640,250.0,2017.0,5.3,0,1,0,1,0,0,4G,4000.0,0,0,Gionee F5,720.0,1280.0,32.0,4.0,13.0,1.0,8.0,1.0
1661,200.0,2018.0,6.01,0,1,0,1,0,0,4G,4000.0,0,0,ZTE nubia V18,1080.0,2160.0,64.0,4.0,13.0,1.0,8.0,1.0
52,550.0,2019.0,6.62,1,0,1,1,1,1,4G,4200.0,1,1,Huawei Mate 30,1080.0,2340.0,128.0,6.0,40.0,3.0,24.0,2.0
1202,270.0,2018.0,6.23,0,1,0,1,1,0,4G,3400.0,0,0,Oppo F7,1080.0,2280.0,64.0,4.0,16.0,1.0,25.0,1.0
1888,85.0,2020.0,6.22,0,1,0,1,0,0,4G,5000.0,0,1,Xiaomi Redmi 8A Pro - Xiaomi Redmi 8A Dual,720.0,1520.0,32.0,2.0,13.0,2.0,8.0,1.0
111,206.83026,2020.0,6.4,0,1,1,1,1,0,4G,4000.0,0,1,Motorola Moto G Stylus,1080.0,2300.0,128.0,4.0,48.0,3.0,16.0,1.0
798,350.0,2017.0,5.5,0,1,0,1,0,0,4G,3340.0,0,0,Huawei nova 2 plus,1080.0,1920.0,64.0,4.0,8.0,2.0,20.0,1.0
1393,160.0,2015.0,5.0,1,1,0,1,0,1,4G,2600.0,0,0,Samsung Galaxy J5,720.0,1280.0,8.0,1.5,13.0,1.0,5.0,1.0
809,200.0,2016.0,5.0,1,1,0,1,0,0,4G,4100.0,0,0,Huawei Enjoy 6,720.0,1280.0,16.0,3.0,13.0,1.0,5.0,1.0
1757,120.0,2015.0,5.0,0,1,0,1,0,0,3G,2300.0,0,0,Sony Xperia E4 Dual - Sony Xperia E4,540.0,960.0,8.0,1.0,5.0,1.0,2.0,1.0
830,500.0,2014.0,6.0,0,1,0,1,1,1,4G,4100.0,0,0,Huawei Ascend Mate7 Monarch,1080.0,1920.0,64.0,3.0,13.0,1.0,5.0,1.0
156,307.68600000000004,2019.0,6.5,1,1,0,1,1,0,4G,4000.0,0,0,Oppo Reno2 F,1080.0,2340.0,128.0,8.0,48.0,4.0,16.0,1.0
1904,695.0,2020.0,6.55,1,0,1,0,1,1,5G,4300.0,0,1,OnePlus 8 5G UW (Verizon) - OnePlus 8 5G (T-Mobile),1080.0,2400.0,128.0,8.0,48.0,3.0,16.0,1.0
1760,160.0,2015.0,5.0,0,1,0,1,0,0,3G,5000.0,0,0,BLU Studio Energy - Gionee Marathon M3 - QMobile Noir M300,720.0,1280.0,8.0,1.0,8.0,1.0,2.0,1.0
679,390.0,2017.0,5.7,0,1,0,1,1,1,4G,4000.0,0,0,Honor 8 Pro,1440.0,2560.0,64.0,4.0,12.0,1.0,8.0,1.0
1783,100.0,2018.0,5.0,0,1,0,1,0,0,4G,4000.0,0,0,Lenovo Vibe P1m - Micromax Canvas Evok Power Q4260 - Panasonic P85 Nxt,720.0,1280.0,16.0,2.0,8.0,1.0,5.0,1.0
863,150.0,2014.0,5.5,0,1,0,1,0,0,3G,2600.0,0,0,Lava Iris 550Q,720.0,1280.0,4.0,1.0,8.0,1.0,2.0,1.0
164,200.0,2020.0,6.5,0,1,0,1,1,0,4G,4300.0,0,0,Realme 6S,1080.0,2400.0,64.0,4.0,48.0,4.0,16.0,1.0
490,320.0,2017.0,5.5,1,1,0,1,0,0,4G,5000.0,0,0,Asus Zenfone 3 Zoom ZE553KL,1080.0,1920.0,32.0,4.0,12.0,2.0,13.0,1.0
970,200.0,2016.0,5.7,0,1,0,1,0,1,4G,3200.0,0,0,LG Stylus 3,720.0,1280.0,16.0,3.0,13.0,1.0,5.0,1.0
1643,310.0,2017.0,5.5,1,0,0,0,1,1,4G,3300.0,0,0,Yota YotaPhone 3,1080.0,1920.0,64.0,4.0,12.0,1.0,13.0,1.0
1470,150.0,2015.0,4.7,0,1,0,1,1,0,4G,2300.0,0,0,Sony Xperia E4g Dual,540.0,960.0,8.0,1.0,5.0,1.0,2.0,1.0
284,90.0,2019.0,6.09,0,1,0,1,0,0,4G,3200.0,0,0,ZTE Blade A7 Prime,720.0,1560.0,32.0,3.0,16.0,1.0,5.0,1.0
51,650.0,2019.0,6.62,1,0,1,1,1,1,5G,4200.0,1,1,Huawei Mate 30 5G,1080.0,2340.0,128.0,6.0,40.0,3.0,24.0,2.0
1801,275.0,2014.0,5.0,0,1,1,1,1,1,4G,2600.0,0,0,HTC One (M8) for Windows - HTC One (M8) CDMA,1080.0,1920.0,32.0,2.0,4.0,1.0,5.0,1.0
181,91.2,2019.0,6.2,0,1,0,1,0,0,4G,4230.0,0,0,Realme 3i,720.0,1520.0,32.0,3.0,13.0,2.0,13.0,1.0
759,220.0,2014.0,5.0,0,1,1,1,1,0,3G,2100.0,0,0,HTC Desire 700,540.0,960.0,8.0,1.0,8.0,1.0,2.1,1.0
733,110.0,2015.0,4.7,0,1,0,1,0,0,4G,2000.0,0,0,HTC Desire 526,540.0,960.0,8.0,1.5,8.0,1.0,2.0,1.0
1778,107.31,2017.0,5.0,0,1,0,1,0,0,4G,3000.0,0,0,Huawei Y5 (2017) - Panasonic Eluga I4,720.0,1280.0,16.0,2.0,8.0,1.0,5.0,1.0
783,150.0,2018.0,5.7,0,1,0,1,0,1,4G,3000.0,0,0,Huawei Y6 (2018),720.0,1440.0,16.0,2.0,13.0,1.0,5.0,1.0
1178,500.0,2017.0,5.5,1,0,0,1,1,1,4G,3300.0,0,0,OnePlus 5,1080.0,1920.0,64.0,6.0,16.0,2.0,16.0,1.0
445,1000.0,2017.0,5.8,1,0,1,0,1,1,4G,2716.0,1,1,Apple iPhone X,1125.0,2436.0,64.0,3.0,12.0,2.0,7.0,1.0
1233,430.0,2015.0,6.0,1,1,0,1,1,0,4G,4100.0,0,0,Oppo R7 Plus,1080.0,1920.0,32.0,3.0,13.0,1.0,8.0,1.0
616,180.0,2016.0,4.7,0,1,0,1,0,0,4G,1800.0,0,0,Coolpad Torino S,720.0,1280.0,16.0,2.0,8.0,1.0,5.0,1.0
1333,200.0,2018.0,5.6,1,1,0,1,1,1,4G,3000.0,0,0,Samsung Galaxy A6 (2018),720.0,1480.0,32.0,3.0,16.0,1.0,16.0,1.0
216,330.0,2019.0,6.38,1,0,0,1,1,0,4G,4500.0,0,0,vivo iQOO Neo 855 Racing,1080.0,2340.0,128.0,8.0,12.0,3.0,16.0,1.0
1464,150.0,2016.0,5.0,0,1,0,1,1,1,4G,2300.0,0,0,Sony Xperia E5,720.0,1280.0,16.0,1.5,13.0,1.0,5.0,1.0
246,290.0,2020.0,6.57,1,1,0,1,1,1,5G,4520.0,0,1,Xiaomi Redmi 10X Pro 5G,1080.0,2400.0,128.0,8.0,48.0,4.0,20.0,1.0
1128,190.92024,2017.0,5.5,0,1,0,1,1,0,4G,5000.0,0,0,Motorola Moto E4 Plus (USA),720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
633,102.6,2017.0,5.0,0,1,0,1,0,0,4G,3000.0,0,0,Gionee X1,720.0,1280.0,16.0,2.0,8.0,1.0,8.0,1.0
784,1300.0,2018.0,6.0,1,0,1,0,1,1,4G,4000.0,1,1,Huawei Mate RS Porsche Design,1440.0,2880.0,256.0,6.0,40.0,3.0,24.0,1.0
1541,460.0,2016.0,5.5,1,0,0,1,1,0,4G,3050.0,0,0,vivo X9,1080.0,1920.0,64.0,4.0,16.0,1.0,20.0,2.0
1361,430.0,2016.0,6.0,1,1,1,1,1,1,4G,4000.0,0,0,Samsung Galaxy C9 Pro,1080.0,1920.0,64.0,6.0,16.0,1.0,16.0,1.0
693,290.0,2014.0,5.0,0,1,0,1,1,1,4G,3100.0,0,0,Honor 6,1080.0,1920.0,16.0,3.0,13.0,1.0,5.0,1.0
1535,200.0,2017.0,5.2,0,1,0,1,0,0,4G,2730.0,0,0,vivo Y55s,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
1622,140.0,2015.0,5.5,0,1,0,1,1,0,4G,3100.0,0,0,Xiaomi Redmi Note Prime,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
385,170.0,2018.0,5.5,0,1,0,1,0,1,4G,3000.0,0,0,alcatel 3,720.0,1440.0,16.0,2.0,13.0,1.0,5.0,1.0
1244,440.0,2014.0,5.5,0,1,1,1,1,1,4G,3000.0,0,0,Oppo Find 7,1440.0,2560.0,32.0,3.0,13.0,1.0,5.0,1.0
83,145.0,2020.0,6.55,0,1,0,1,0,1,4G,4000.0,0,0,LG K41S,720.0,1600.0,32.0,3.0,13.0,4.0,8.0,1.0
1392,200.0,2015.0,5.5,1,1,0,1,0,1,4G,3000.0,0,0,Samsung Galaxy J7,720.0,1280.0,16.0,1.5,13.0,1.0,5.0,1.0
1704,300.0,2015.0,5.2,1,1,0,1,0,0,4G,2800.0,0,0,ZTE Axon mini,1080.0,1920.0,32.0,3.0,13.0,1.0,8.0,1.0
604,150.0,2018.0,6.2,0,1,0,1,0,0,4G,4000.0,0,0,Coolpad Cool Play 8,1080.0,2246.0,64.0,4.0,16.0,2.0,8.0,1.0
1905,357.95462332,2020.0,6.57,0,0,0,1,1,1,5G,4500.0,0,0,vivo iQOO Z1 - vivo iQOO Neo3 5G,1080.0,2408.0,128.0,6.0,48.0,3.0,16.0,1.0
148,731.86092,2019.0,6.5,1,0,1,0,1,1,5G,4025.0,0,0,Oppo Reno3 Pro 5G,1080.0,2400.0,128.0,8.0,48.0,4.0,32.0,1.0
1001,120.0,2015.0,4.7,0,1,0,1,0,1,4G,2100.0,0,0,LG Spirit,720.0,1280.0,8.0,1.0,8.0,1.0,1.0,1.0
326,215.6,2019.0,6.4,1,1,0,1,1,1,4G,4000.0,0,0,Samsung Galaxy A30s,720.0,1560.0,32.0,3.0,25.0,3.0,16.0,1.0
1180,270.0,2015.0,5.0,1,1,0,1,0,0,4G,2525.0,0,0,OnePlus X,1080.0,1920.0,16.0,3.0,13.0,1.0,8.0,1.0
150,150.0,2019.0,6.5,0,1,0,1,1,0,4G,4230.0,0,0,Oppo A8,720.0,1600.0,128.0,4.0,12.0,3.0,8.0,1.0
1171,170.0,2014.0,4.7,1,1,0,1,0,1,3G,2200.0,0,0,Nokia Lumia 730 Dual SIM,720.0,1280.0,8.0,1.0,6.7,1.0,5.0,1.0
121,299.99,2019.0,6.39,1,1,0,1,1,1,4G,4000.0,0,1,Motorola One Zoom,1080.0,2340.0,128.0,4.0,48.0,4.0,25.0,1.0
369,170.0,2016.0,7.0,0,1,0,1,1,0,4G,3400.0,0,0,Acer Iconia Talk S,720.0,1280.0,16.0,2.0,13.0,1.0,2.0,1.0
1581,560.0,2018.0,6.39,1,0,0,0,1,1,4G,3200.0,1,0,Xiaomi Mi Mix 3,1080.0,2340.0,128.0,6.0,12.0,2.0,24.0,2.0
695,200.0,2014.0,5.0,0,1,0,1,0,0,4G,2300.0,0,0,Honor 3C 4G,720.0,1280.0,8.0,1.0,8.0,1.0,5.0,1.0
928,330.0,2015.0,5.3,0,1,0,1,1,0,4G,2410.0,0,0,Lenovo Vibe X2 Pro,1080.0,1920.0,32.0,2.0,13.0,1.0,13.0,1.0
170,299.0,2020.0,6.6,0,1,0,1,1,1,4G,4300.0,0,0,Realme 6 Pro,1080.0,2400.0,64.0,6.0,64.0,4.0,16.0,2.0
378,150.0,2014.0,5.0,0,1,1,1,0,0,3G,2000.0,0,0,Acer Liquid Z500,720.0,1280.0,4.0,1.0,8.0,1.0,2.0,1.0
84,1100.0,2019.0,6.4,1,1,1,1,1,1,5G,4000.0,1,1,LG V50S ThinQ 5G,1080.0,2340.0,256.0,8.0,12.0,2.0,32.0,1.0
1207,200.0,2018.0,5.7,0,1,0,1,1,0,4G,3180.0,0,0,Oppo A83,720.0,1440.0,16.0,2.0,13.0,1.0,8.0,1.0
1255,200.0,2017.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,Panasonic Eluga C,720.0,1280.0,64.0,4.0,13.0,2.0,5.0,1.0
512,210.0,2015.0,5.0,0,1,0,1,0,0,4G,2400.0,0,0,Asus Zenfone 2 Laser ZE500KL,720.0,1280.0,8.0,2.0,13.0,1.0,5.0,1.0
1841,195.0,2017.0,5.5,0,1,0,1,0,0,4G,5000.0,0,0,Acer Liquid Zest Plus - Energizer Power Max P550S,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
340,360.0,2019.0,6.39,1,1,0,1,1,0,4G,3450.0,1,0,Allview Soul X6 Xtreme,1080.0,2340.0,64.0,4.0,16.0,2.0,8.0,1.0
1461,170.0,2017.0,5.0,0,1,0,1,1,1,4G,2300.0,0,0,Sony Xperia XA1,720.0,1280.0,32.0,3.0,23.0,1.0,8.0,1.0
85,578.0,2019.0,6.4,1,1,1,1,1,1,4G,4000.0,1,1,LG G8X ThinQ,1080.0,2340.0,128.0,6.0,12.0,2.0,32.0,1.0
1382,170.0,2015.0,4.7,1,1,0,1,0,1,4G,2300.0,0,0,Samsung Galaxy A3 (2016),720.0,1280.0,16.0,1.5,13.0,1.0,5.0,1.0
1026,480.0,2018.0,6.5,1,0,1,1,1,0,4G,3570.0,0,0,Meizu 16 Plus,1080.0,2160.0,128.0,6.0,12.0,2.0,20.0,1.0
954,300.0,2018.0,6.2,0,1,0,1,0,1,4G,3300.0,0,1,LG Q Stylus,1080.0,2160.0,64.0,4.0,13.0,1.0,8.0,1.0
964,250.0,2017.0,5.2,0,1,0,1,1,1,4G,3000.0,0,1,LG Q8 (2017),1440.0,2560.0,32.0,4.0,16.0,2.0,5.0,1.0
1609,110.0,2016.0,5.0,0,1,0,1,0,0,4G,3120.0,0,0,Xiaomi Redmi 4A,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
669,250.0,2018.0,7.12,0,1,0,1,1,0,4G,5000.0,0,0,Honor 8X Max,1080.0,2244.0,64.0,4.0,16.0,2.0,8.0,1.0
147,332.2986,2020.0,6.4,1,1,0,1,1,0,4G,4025.0,0,0,Oppo Reno3 Pro,1080.0,2400.0,128.0,8.0,64.0,4.0,44.0,2.0
1404,300.0,2014.0,5.6,1,1,0,1,1,1,4G,3000.0,0,0,Samsung Galaxy Note Edge,1600.0,2560.0,32.0,3.0,16.0,1.0,3.7,1.0
95,180.0,2018.0,5.5,0,1,0,1,0,0,4G,4500.0,0,0,LG X power 3,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
1018,200.0,2019.0,6.2,0,0,0,1,1,0,4G,4000.0,0,0,Meizu Note 9,1080.0,2244.0,64.0,4.0,48.0,2.0,20.0,1.0
1090,90.0,2015.0,5.0,0,1,0,1,0,0,3G,2500.0,0,0,Micromax Canvas Xpress 2 E313,720.0,1280.0,8.0,1.0,13.0,1.0,2.0,1.0
1463,250.0,2016.0,5.2,0,1,1,1,1,1,4G,2900.0,0,1,Sony Xperia XZ,1080.0,1920.0,32.0,3.0,23.0,1.0,13.0,1.0
1424,600.0,2019.0,6.2,1,0,1,0,1,1,4G,3130.0,0,1,Sharp Aquos Zero,1440.0,2992.0,128.0,6.0,22.6,1.0,8.0,1.0
1414,300.0,2014.0,4.8,1,1,0,1,1,1,3G,2100.0,0,0,Samsung I9300I Galaxy S3 Neo,720.0,1280.0,16.0,1.5,8.0,1.0,1.9,1.0
1226,200.0,2015.0,5.5,0,1,0,1,0,1,4G,3075.0,0,0,Oppo A53,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
325,997.14,2019.0,6.7,1,1,0,0,1,1,5G,4500.0,0,0,Samsung Galaxy A90 5G,1080.0,2400.0,128.0,6.0,48.0,3.0,32.0,1.0
988,170.0,2016.0,5.7,0,1,0,1,0,0,4G,3000.0,0,0,LG Stylus 2,720.0,1280.0,16.0,2.0,13.0,1.0,8.0,1.0
382,200.0,2014.0,4.7,0,1,0,1,0,0,3G,2500.0,0,0,Acer Liquid E3,720.0,1280.0,4.0,1.0,13.0,1.0,2.0,1.0
1855,160.0,2018.0,5.5,1,1,0,1,0,0,4G,3000.0,0,0,Samsung Galaxy J4 - Samsung Galaxy J7 Nxt,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
1166,250.0,2017.0,5.2,0,1,0,1,1,1,4G,3000.0,0,1,Nokia 7,1080.0,1920.0,64.0,4.0,16.0,1.0,5.0,1.0
1080,70.0,2016.0,5.5,0,1,0,1,0,0,3G,2500.0,0,0,Micromax Canvas Spark 3 Q385,720.0,1280.0,8.0,1.0,8.0,1.0,5.0,1.0
1837,170.0,2016.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,alcatel Flash Plus 2 - Lenovo K3 Note - Vodafone Smart ultra 6 - ZTE Blade V Plus - ZTE Blade X9,1080.0,1920.0,16.0,2.0,13.0,1.0,5.0,1.0
354,300.0,2020.0,5.5,0,1,0,1,0,1,4G,4200.0,0,1,Cat S42,720.0,1440.0,32.0,3.0,13.0,1.0,5.0,1.0
768,200.0,2019.0,6.26,0,1,0,1,0,0,4G,4000.0,0,0,Huawei Y7 Prime (2019),720.0,1520.0,32.0,3.0,13.0,2.0,16.0,1.0
1188,320.0,2019.0,6.53,0,1,0,1,1,0,4G,4000.0,0,0,Oppo F11 Pro,1080.0,2340.0,64.0,4.0,48.0,2.0,16.0,1.0
1189,270.0,2018.0,6.2,0,1,0,1,1,0,4G,4230.0,0,0,Oppo A7,720.0,1520.0,32.0,3.0,13.0,2.0,16.0,1.0
983,350.0,2016.0,5.3,0,1,0,1,1,1,4G,2800.0,0,0,LG G5 SE,1440.0,2560.0,32.0,3.0,16.0,2.0,8.0,1.0
1185,400.0,2019.0,6.4,1,0,0,1,1,1,4G,3765.0,0,0,Oppo Reno,1080.0,2340.0,128.0,6.0,48.0,2.0,16.0,1.0
481,180.0,2017.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,Asus Zenfone 4 Selfie Lite ZB553KL,720.0,1280.0,16.0,2.0,13.0,1.0,13.0,1.0
1511,350.0,2018.0,6.41,1,1,0,1,1,0,4G,3400.0,0,0,vivo V11 (V11 Pro),1080.0,2340.0,64.0,6.0,12.0,2.0,25.0,1.0
61,710.0,2019.0,7.2,1,0,1,0,1,1,5G,4200.0,0,1,Huawei Mate 20 X (5G),1080.0,2244.0,256.0,8.0,40.0,3.0,24.0,1.0
203,80.0,2020.0,5.0,0,1,0,1,1,1,4G,4000.0,0,1,Ulefone Armor X7,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
1480,260.0,2014.0,5.2,0,1,1,1,1,1,4G,3200.0,0,1,Sony Xperia Z2,1080.0,1920.0,16.0,3.0,20.7,1.0,2.2,1.0
842,140.0,2015.0,5.0,0,1,0,1,0,0,3G,1900.0,0,0,Karbonn Titanium Mach Two S360,720.0,1280.0,8.0,1.0,8.0,1.0,8.0,1.0
442,1250.0,2018.0,6.5,1,0,1,0,1,1,4G,3174.0,1,1,Apple iPhone XS Max,1242.0,2688.0,64.0,4.0,12.0,2.0,7.0,1.0
1297,140.0,2014.0,4.5,0,1,0,1,0,0,3G,1700.0,0,0,QMobile Noir A550,540.0,960.0,4.0,1.0,8.0,1.0,2.0,1.0
1110,250.0,2019.0,6.2,0,1,0,1,1,1,4G,3000.0,0,1,Motorola Moto G7,1080.0,2270.0,64.0,4.0,12.0,2.0,8.0,1.0
306,1170.45,2020.0,6.9,1,1,1,0,1,1,5G,5000.0,1,1,Samsung Galaxy S20 Ultra 5G,1440.0,3200.0,128.0,12.0,108.0,4.0,40.0,2.0
20,250.0,2019.0,6.26,0,0,0,0,1,0,4G,3750.0,0,0,Honor 20S,1080.0,2340.0,128.0,6.0,48.0,3.0,32.0,1.0
891,450.0,2016.0,5.5,0,0,0,1,1,0,4G,3100.0,0,0,Lenovo ZUK Edge,1080.0,1920.0,64.0,4.0,13.0,1.0,8.0,1.0
911,320.0,2015.0,5.5,0,1,1,1,1,0,4G,3300.0,0,0,Lenovo Vibe X3 c78,1080.0,1920.0,16.0,2.0,13.0,1.0,5.0,1.0
1152,150.0,2019.0,5.71,0,1,0,1,0,1,4G,3000.0,0,0,Nokia 4.2,720.0,1520.0,16.0,2.0,13.0,2.0,8.0,1.0
1560,100.0,2017.0,5.0,0,1,1,1,0,1,4G,2400.0,0,0,Vodafone Smart N8,720.0,1280.0,16.0,1.5,13.0,1.0,5.0,1.0
1231,200.0,2015.0,5.2,1,0,0,0,1,0,4G,2000.0,0,0,Oppo R5s,1080.0,1920.0,32.0,3.0,13.0,1.0,5.0,1.0
600,440.0,2015.0,4.7,0,1,0,1,0,1,4G,3000.0,0,1,Cat S40,540.0,960.0,16.0,1.0,8.0,1.0,2.0,1.0
311,798.14,2020.0,6.2,1,1,1,0,1,1,5G,4000.0,1,1,Samsung Galaxy S20 5G,1440.0,3200.0,128.0,12.0,12.0,3.0,10.0,2.0
427,200.0,2015.0,5.0,0,1,0,1,0,0,4G,2350.0,0,0,Allview X2 Soul Style + Platinum,720.0,1280.0,16.0,3.0,13.0,1.0,5.0,1.0
239,100.0,2019.0,6.22,0,1,0,1,0,0,4G,4030.0,0,0,vivo Y91i (India),720.0,1520.0,16.0,2.0,13.0,1.0,5.0,1.0
672,320.0,2018.0,6.3,0,1,0,1,1,1,4G,3750.0,0,0,Honor Play,1080.0,2340.0,64.0,4.0,16.0,2.0,16.0,1.0
1181,400.0,2016.0,5.5,1,0,0,1,1,1,4G,3000.0,0,0,OnePlus 3,1080.0,1920.0,64.0,6.0,16.0,1.0,8.0,1.0
841,330.0,2014.0,6.1,0,1,0,1,0,0,4G,4050.0,0,0,Huawei Ascend Mate2 4G,720.0,1280.0,16.0,2.0,13.0,1.0,5.0,1.0
1222,220.0,2016.0,5.0,0,1,0,1,1,0,4G,2630.0,0,0,Oppo A37,720.0,1280.0,16.0,2.0,8.0,1.0,5.0,1.0
1520,430.0,2018.0,6.28,1,1,0,1,1,0,4G,3425.0,0,0,vivo X21i,1080.0,2280.0,64.0,6.0,12.0,2.0,24.0,1.0
1607,150.0,2017.0,5.15,0,0,0,1,1,0,4G,2860.0,0,0,Xiaomi Mi 5c,1080.0,1920.0,64.0,3.0,12.0,1.0,8.0,1.0
1793,285.0,2014.0,5.0,0,1,0,1,1,1,4G,2300.0,0,0,Asus PadFone X - Asus PadFone S,1080.0,1920.0,16.0,2.0,13.0,1.0,2.0,1.0
1538,270.0,2016.0,5.5,0,1,0,1,0,0,4G,3000.0,0,0,vivo Y67,720.0,1280.0,32.0,4.0,13.0,1.0,16.0,1.0
787,220.0,2018.0,5.84,0,1,0,1,1,1,4G,3000.0,0,0,Huawei P20 lite,1080.0,2280.0,32.0,4.0,16.0,2.0,16.0,1.0
1772,175.0,2016.0,5.0,0,1,0,1,0,0,4G,2500.0,0,0,Asus Zenfone 2 ZE500CL - Jolla Jolla C,720.0,1280.0,16.0,2.0,8.0,1.0,2.0,1.0
1557,110.0,2018.0,5.7,0,1,0,1,0,1,4G,3100.0,0,0,Vodafone Smart X9,1080.0,2160.0,32.0,3.0,16.0,1.0,8.0,1.0
371,230.0,2015.0,5.5,0,1,0,1,0,0,4G,4020.0,0,0,Acer Liquid X2,720.0,1280.0,32.0,3.0,13.0,1.0,13.0,1.0
166,150.0,2020.0,6.5,0,1,0,1,0,0,4G,5000.0,0,0,Realme Narzo 10,720.0,1600.0,128.0,4.0,48.0,4.0,16.0,1.0
